ID,predicted_price
PU-757,0.9454685
PU-758,4.928654
PU-759,1.2472926
PU-760,2.450815
PU-761,0.9241191
PU-762,0.78407794
PU-763,0.90510404
PU-764,2.0415397
PU-765,2.2232828
PU-766,2.5243206
PU-767,0.98610586
PU-768,1.574378
PU-769,1.0511551
PU-770,2.3053355
PU-771,1.1146419
PU-772,2.786801
PU-773,3.9526882
PU-774,1.8864832
PU-775,1.8165096
PU-776,1.1121994
PU-777,1.1450776
PU-778,0.9155769
PU-779,2.6828444
PU-780,2.3168108
PU-781,1.2112116
PU-782,2.9329922
PU-783,1.26826
PU-784,1.396601
PU-785,1.3774885
PU-786,1.5426252
PU-787,1.278741
PU-788,2.0974295
PU-789,0.9370437
PU-790,1.50591
PU-791,3.9780264
PU-792,1.8562889
PU-793,1.8704487
PU-794,2.5313592
PU-795,1.54703
PU-796,1.6969625
PU-797,1.5330981
PU-798,1.1482605
PU-799,1.732022
PU-800,2.5924277
PU-801,1.8056991
PU-802,3.0706432
PU-803,2.1818657
PU-804,1.0118555
PU-805,1.7761035
PU-806,1.1907681
PU-807,1.6493404
PU-808,0.9594943
PU-809,1.8288691
PU-810,0.7596549
PU-811,0.8579096
PU-812,1.7109979
PU-813,4.0366178
PU-814,1.3983593
PU-815,1.2619872
PU-816,3.1534863
PU-817,1.5636508
PU-818,3.5269103
PU-819,1.4314821
PU-820,1.051722
PU-821,1.3904867
PU-822,3.0211387
PU-823,5.831524
PU-824,1.9408311
PU-825,1.7948358
PU-826,0.9567908
PU-827,0.8122853
PU-828,2.8069885
PU-829,1.3382541
PU-830,1.3066167
PU-831,1.2979411
PU-832,1.7118331
PU-833,1.3043662
PU-834,1.3922619
PU-835,1.7960117
PU-836,3.589474
PU-837,1.4477865
PU-838,2.1508343
PU-839,2.8060331
PU-840,2.1031194
PU-841,4.9671607
PU-842,2.5711403
PU-843,1.7857888
PU-844,4.5907016
PU-845,2.982519
PU-846,1.3060235
PU-847,1.0910064
PU-848,1.4216691
PU-849,1.0762461
PU-850,1.1682494
PU-851,2.2999232
PU-852,2.3133492
PU-853,4.060906
PU-854,2.2001545
PU-855,1.3190111
PU-856,1.1206084
PU-857,4.707824
PU-858,0.9443748
PU-859,1.4648334
PU-860,1.5198473
PU-861,3.6786168
PU-862,2.1714919
PU-863,0.9356541
PU-864,1.2661349
PU-865,1.0173081
PU-866,2.494209
PU-867,0.91904676
PU-868,1.77511
PU-869,1.6940466
PU-870,6.8987155
PU-871,2.8708766
PU-872,0.9323251
PU-873,2.0546408
PU-874,2.1695018
PU-875,3.8760026
PU-876,2.1564121
PU-877,1.8746156
PU-878,1.7887907
PU-879,1.0371475
PU-880,1.823149
PU-881,1.1627065
PU-882,2.862603
PU-883,2.8128974
PU-884,1.62452
PU-885,3.956718
PU-886,1.0474969
PU-887,2.055883
PU-888,1.9520125
PU-889,0.87662
PU-890,1.2895496
PU-891,1.7102484
PU-892,3.6487994
PU-893,1.2472762
PU-894,3.5315292
PU-895,1.3354456
PU-896,2.2379694
PU-897,1.5004427
PU-898,1.147528
PU-899,1.8207165
PU-900,1.2088228
PU-901,1.913542
PU-902,3.4414637
PU-903,1.0456314
PU-904,1.9953406
PU-905,2.2290008
PU-906,1.5567483
PU-907,1.2235754
PU-908,4.35582
PU-909,1.3920723
PU-910,1.392487
PU-911,1.4724736
PU-912,3.1644256
PU-913,1.5548354
PU-914,1.254161
PU-915,1.7163798
PU-916,2.7939126
PU-917,1.0144904
PU-918,0.9637536
PU-919,1.4402492
PU-920,2.0103378
PU-921,1.4286628
PU-922,1.4295045
PU-923,1.1005269
PU-924,1.3513337
PU-925,1.9811667
PU-926,4.054373
PU-927,1.064116
PU-928,4.965822
PU-929,3.4743266
PU-930,1.5139875
PU-931,1.9146314
PU-932,1.0370713
PU-933,3.7076106
PU-934,1.6180035
PU-935,2.1160326
PU-936,1.2119062
PU-937,1.1965418
PU-938,2.5367992
PU-939,2.8386908
PU-940,2.6313694
PU-941,1.711555
PU-942,2.6385734
PU-943,1.3747289
PU-944,3.8182046
PU-945,1.8861489
PU-946,2.5854895
PU-947,2.094703
PU-948,0.90891236
PU-949,3.3361337
PU-950,0.94348764
PU-951,2.520322
PU-952,0.95171267
PU-953,1.2825435
PU-954,2.7670784
PU-955,1.5447422
PU-956,3.898354
PU-957,1.2322441
PU-958,2.12913
PU-959,3.8746817
PU-960,2.1813867
PU-961,2.4323406
PU-962,2.1982055
PU-963,1.3268522
PU-964,1.4912622
PU-965,2.457046
PU-966,2.0526302
PU-967,1.5308942
PU-968,1.4025941
PU-969,1.8537403
PU-970,1.325152
PU-971,2.681569
PU-972,2.8008015
PU-973,2.219195
PU-974,1.5463529
PU-975,2.99486
PU-976,1.2358834
PU-977,2.4320002
PU-978,3.3777382
PU-979,1.7279551
PU-980,2.6313722
PU-981,3.3665628
PU-982,1.2280288
PU-983,2.8606565
PU-984,3.922762
PU-985,1.9636306
PU-986,2.1135857
PU-987,1.644362
PU-988,4.5040355
PU-989,2.8384633
PU-990,1.7021997
PU-991,2.4442837
PU-992,1.218902
PU-993,1.8827807
PU-994,1.4083699
PU-995,4.1305256
PU-996,2.2728796
PU-997,1.7280306
PU-998,1.6854053
PU-999,1.6609417
PU-1000,0.99625295
PU-1001,1.3648655
PU-1002,1.8002683
PU-1003,2.8830817
PU-1004,1.1816268
PU-1005,2.6645236
PU-1006,3.7198064
PU-1007,1.5658853
PU-1008,1.9923124
PU-1009,1.0918024
PU-1010,1.1017131
PU-1011,1.0898007
PU-1012,2.5824072
PU-1013,2.009003
PU-1014,1.5030541
PU-1015,1.0423014
PU-1016,2.3813016
PU-1017,1.7809861
PU-1018,0.8558693
PU-1019,2.0988834
PU-1020,3.3934028
PU-1021,1.0358928
PU-1022,2.5764353
PU-1023,1.2214755
PU-1024,1.5250694
PU-1025,1.305673
PU-1026,1.5789716
PU-1027,0.8971213
PU-1028,2.4281037
PU-1029,2.4704404
PU-1030,1.8100907
PU-1031,1.3432605
PU-1032,3.0245497
PU-1033,1.2854582
PU-1034,2.5343778
PU-1035,4.714913
PU-1036,1.6320208
PU-1037,3.4414637
PU-1038,0.8927625
PU-1039,3.4618232
PU-1040,1.1375958
PU-1041,1.3751953
PU-1042,1.9757153
PU-1043,2.1443694
PU-1044,1.523446
PU-1045,1.4771954
PU-1046,1.7168031
PU-1047,1.1528012
PU-1048,2.7473645
PU-1049,1.2319937
PU-1050,3.9612305
PU-1051,2.268718
PU-1052,1.3824607
PU-1053,2.4790308
PU-1054,2.0850832
PU-1055,1.9538982
PU-1056,1.598474
PU-1057,1.5148827
PU-1058,1.7985635
PU-1059,1.5326695
PU-1060,2.0030367
PU-1061,1.4950866
PU-1062,3.0905457
PU-1063,1.5523585
PU-1064,1.1516501
PU-1065,1.2742472
PU-1066,1.8787774
PU-1067,1.1532426
PU-1068,1.419518
PU-1069,2.2685618
PU-1070,1.2320012
PU-1071,1.8160005
PU-1072,1.5030385
PU-1073,1.8138573
PU-1074,2.9870439
PU-1075,1.1069068
PU-1076,2.251395
PU-1077,1.1357912
PU-1078,3.0028954
PU-1079,1.1596111
PU-1080,1.0082983
PU-1081,1.2315304
PU-1082,5.749913
PU-1083,1.3053346
PU-1084,1.0412654
PU-1085,1.8013842
PU-1086,1.9771812
PU-1087,1.1328256
PU-1088,3.606764
PU-1089,2.1234357
PU-1090,2.3008757
PU-1091,1.7963582
PU-1092,4.5099583
PU-1093,2.1810768
PU-1094,1.1348065
PU-1095,0.82306117
PU-1096,2.0755274
PU-1097,2.2052314
PU-1098,2.332764
PU-1099,1.4768865
PU-1100,3.340331
PU-1101,2.4273884
PU-1102,1.2139511
PU-1103,0.94960946
PU-1104,1.5302202
PU-1105,1.5880489
PU-1106,3.0696843
PU-1107,1.6115776
PU-1108,2.3196402
PU-1109,1.0709157
PU-1110,1.2459104
PU-1111,4.38719
PU-1112,1.4748694
PU-1113,2.333375
PU-1114,1.6671951
PU-1115,2.1614964
PU-1116,1.8301715
PU-1117,1.6485227
PU-1118,4.3654046
PU-1119,0.9102414
PU-1120,2.8819757
PU-1121,1.1754053
PU-1122,2.1160593
PU-1123,0.96973145
PU-1124,1.766146
PU-1125,1.3742133
PU-1126,1.6050364
PU-1127,4.1190515
PU-1128,2.709739
PU-1129,1.9770957
PU-1130,1.2649028
PU-1131,1.3063139
PU-1132,1.9933702
PU-1133,1.603879
PU-1134,0.7851021
PU-1135,1.7894317
PU-1136,1.2387018
PU-1137,2.692978
PU-1138,1.6782373
PU-1139,1.9197898
PU-1140,1.7669854
PU-1141,2.6925404
PU-1142,1.6964774
PU-1143,3.365181
PU-1144,0.7812263
PU-1145,1.5618664
PU-1146,3.2965794
PU-1147,2.67268
PU-1148,1.6273812
PU-1149,1.3491654
PU-1150,1.9469787
PU-1151,2.972519
PU-1152,1.7224447
PU-1153,4.3168306
PU-1154,1.7761035
PU-1155,1.0168533
PU-1156,2.5806258
PU-1157,1.4036292
PU-1158,1.1407648
PU-1159,2.1237242
PU-1160,2.5662582
PU-1161,2.4120283
PU-1162,1.775248
PU-1163,2.6772254
PU-1164,2.3674772
PU-1165,2.6824641
PU-1166,1.2765921
PU-1167,0.8789009
PU-1168,1.1127535
PU-1169,2.130279
PU-1170,2.0814445
PU-1171,1.6106633
PU-1172,4.1993384
PU-1173,1.6991857
PU-1174,1.1540257
PU-1175,1.532944
PU-1176,1.9542153
PU-1177,1.788205
PU-1178,2.5671134
PU-1179,2.2001312
PU-1180,0.84945685
PU-1181,3.8257217
PU-1182,1.7839042
PU-1183,1.9364185
PU-1184,4.3556027
PU-1185,3.0792935
PU-1186,1.7166946
PU-1187,2.019287
PU-1188,2.108853
PU-1189,1.8508179
PU-1190,1.8447132
PU-1191,1.7260071
PU-1192,1.7114195
PU-1193,1.7274902
PU-1194,1.4209639
PU-1195,2.0802164
PU-1196,3.1780958
PU-1197,2.0942502
PU-1198,2.1654456
PU-1199,1.6546838
PU-1200,1.671424
PU-1201,1.3491104
PU-1202,1.0704185
PU-1203,1.0335182
PU-1204,1.2646123
PU-1205,0.9585017
PU-1206,2.0872264
PU-1207,0.86750376
PU-1208,3.408208
PU-1209,4.0283623
PU-1210,2.2267702
PU-1211,4.2880807
PU-1212,1.7035961
PU-1213,2.7988257
PU-1214,2.0673625
PU-1215,1.4181209
PU-1216,2.0130045
PU-1217,1.6742504
PU-1218,3.1314228
PU-1219,3.4294062
PU-1220,0.94363934
PU-1221,1.1196717
PU-1222,0.9754078
PU-1223,1.1450422
PU-1224,3.0128944
PU-1225,1.8318093
PU-1226,1.3813374
PU-1227,1.7797496
PU-1228,1.5070926
PU-1229,3.2649791
PU-1230,1.1784551
PU-1231,1.326203
PU-1232,1.3593541
PU-1233,0.82476526
PU-1234,1.4537005
PU-1235,3.2438846
PU-1236,1.3579513
PU-1237,1.5352784
PU-1238,2.0776906
PU-1239,3.182128
PU-1240,1.0346742
PU-1241,2.3666403
PU-1242,1.6730881
PU-1243,0.811909
PU-1244,3.5871546
PU-1245,0.8587738
PU-1246,1.4881884
PU-1247,1.0754247
PU-1248,1.4402305
PU-1249,1.7043651
PU-1250,2.7681448
PU-1251,1.1336578
PU-1252,2.4748433
PU-1253,1.5403199
PU-1254,1.691733
PU-1255,1.5735928
PU-1256,0.8377283
PU-1257,4.0516243
PU-1258,1.7836705
PU-1259,3.3770792
PU-1260,1.1217074
PU-1261,2.6680775
PU-1262,1.2177533
PU-1263,1.1528128
PU-1264,2.351672
PU-1265,1.6314963
