ID,predicted_price
PU-188,1.4744829
PU-189,1.1744864
PU-190,1.3042907
PU-191,3.3449855
PU-192,1.2192924
PU-193,1.2195297
PU-194,1.0591428
PU-195,1.8318766
PU-196,4.008275
PU-197,5.1964173
PU-198,1.3154484
PU-199,1.6723243
PU-200,1.6836346
PU-201,2.7173157
PU-202,1.015948
PU-203,3.8594573
PU-204,1.7545171
PU-205,1.4266611
PU-206,1.6559628
PU-207,1.6128594
PU-208,1.7756518
PU-209,3.3012288
PU-210,2.0907197
PU-211,1.3481593
PU-212,1.815419
PU-213,2.0365574
PU-214,1.5694934
PU-215,2.1926682
PU-216,1.2635834
PU-217,1.5705281
PU-218,2.303923
PU-219,1.637262
PU-220,1.578722
PU-221,1.5557319
PU-222,2.1715052
PU-223,1.573399
PU-224,2.0815327
PU-225,1.675688
PU-226,1.7117263
PU-227,1.9619321
PU-228,2.499192
PU-229,2.1438377
PU-230,1.0311425
PU-231,1.5922022
PU-232,1.5143545
PU-233,2.0621932
PU-234,1.6778373
PU-235,1.2387804
PU-236,2.3516397
PU-237,2.844788
PU-238,4.0957327
PU-239,2.3689394
PU-240,3.7236664
PU-241,2.710465
PU-242,2.5475035
PU-243,2.9104178
PU-244,1.5231539
PU-245,1.6450077
PU-246,1.7870826
PU-247,1.1785234
PU-248,1.0387009
PU-249,1.2512782
PU-250,3.109196
PU-251,3.627303
PU-252,3.6439538
PU-253,1.3227154
PU-254,1.6847548
PU-255,1.8737819
PU-256,2.5231154
PU-257,1.6827786
PU-258,3.4004471
PU-259,1.5708666
PU-260,2.9665124
PU-261,1.4794854
PU-262,1.9039437
PU-263,1.7173698
PU-264,1.4980378
PU-265,1.1709039
PU-266,2.9880447
PU-267,2.796158
PU-268,1.7394617
PU-269,2.4892902
PU-270,1.749966
PU-271,3.656522
PU-272,2.1372201
PU-273,2.1754215
PU-274,2.9568446
PU-275,3.1283686
PU-276,2.3314216
PU-277,1.5761299
PU-278,1.3448092
PU-279,2.199211
PU-280,1.3369458
PU-281,1.3929904
PU-282,1.5800339
PU-283,1.2220728
PU-284,2.378783
PU-285,1.7550701
PU-286,3.0746372
PU-287,1.6930469
PU-288,1.0467271
PU-289,1.3912574
PU-290,0.95404416
PU-291,1.7896672
PU-292,2.9089127
PU-293,1.1685382
PU-294,1.8204592
PU-295,4.2167797
PU-296,1.424548
PU-297,1.2399772
PU-298,1.0189234
PU-299,1.6658418
PU-300,2.959182
PU-301,1.0771818
PU-302,1.5327961
PU-303,1.2171525
PU-304,2.5827527
PU-305,1.5014067
PU-306,2.318666
PU-307,5.274125
PU-308,1.5026165
PU-309,2.2437189
PU-310,3.929939
PU-311,4.1875916
PU-312,3.9447563
PU-313,3.9066381
PU-314,2.569946
PU-315,4.1027713
PU-316,1.6300972
PU-317,2.0346978
PU-318,1.2799293
PU-319,1.951955
PU-320,1.3295848
PU-321,1.7742152
PU-322,1.636569
PU-323,3.7153711
PU-324,1.1922163
PU-325,2.4286427
PU-326,2.6685064
PU-327,2.7525232
PU-328,1.4745915
PU-329,2.17893
PU-330,3.2704556
PU-331,1.8600315
PU-332,2.3775737
PU-333,2.740245
PU-334,1.4428484
PU-335,1.0912178
PU-336,1.452412
PU-337,2.016829
PU-338,1.9841846
PU-339,2.7065296
PU-340,1.2760427
PU-341,1.4787304
PU-342,1.0364062
PU-343,1.2629845
PU-344,1.2016064
PU-345,2.4631398
PU-346,1.4349569
PU-347,1.1022186
PU-348,1.2026352
PU-349,2.2348473
PU-350,1.1193963
PU-351,2.7123275
PU-352,1.6054918
PU-353,1.6503233
PU-354,1.7873942
PU-355,1.2049997
PU-356,3.240285
PU-357,1.3190266
PU-358,1.6910912
PU-359,1.662721
PU-360,3.3996298
PU-361,1.0876745
PU-362,1.250367
PU-363,0.95092136
PU-364,1.4508315
PU-365,1.8433717
PU-366,6.656761
PU-367,2.8640063
PU-368,1.5843016
PU-369,1.441445
PU-370,3.6130068
PU-371,1.8009622
PU-372,1.7007588
PU-373,1.6914939
PU-374,2.193755
PU-375,1.5189549
PU-376,3.971218
PU-377,1.6874933
PU-378,2.3323672
PU-379,1.7304572
PU-380,1.6486777
PU-381,2.4093673
PU-382,2.2224534
PU-383,1.5781928
PU-384,5.739735
PU-385,1.525776
PU-386,1.1499704
PU-387,1.1846169
PU-388,1.3120172
PU-389,1.2828239
PU-390,1.48953
PU-391,1.5947301
PU-392,1.54118
PU-393,4.3755293
PU-394,1.5321172
PU-395,1.762633
PU-396,2.531803
PU-397,2.976267
PU-398,1.2137067
PU-399,1.6589547
PU-400,1.2303339
PU-401,1.5998844
PU-402,1.6536865
PU-403,1.3647724
PU-404,1.4274853
PU-405,3.409983
PU-406,1.6296824
PU-407,1.9317192
PU-408,1.8629218
PU-409,1.2383146
PU-410,1.6571407
PU-411,3.0753713
PU-412,1.7023277
PU-413,1.6857682
PU-414,1.913934
PU-415,2.097116
PU-416,1.1527969
PU-417,1.1714488
PU-418,2.3878706
PU-419,1.9775854
PU-420,0.9652662
PU-421,1.7278335
PU-422,3.0220087
PU-423,1.0022299
PU-424,1.512607
PU-425,2.088176
PU-426,1.235004
PU-427,1.5190662
PU-428,1.510524
PU-429,1.525643
PU-430,1.5051047
PU-431,3.2099283
PU-432,1.8743932
PU-433,3.8958366
PU-434,1.8255898
PU-435,1.6057419
PU-436,1.5878685
PU-437,2.3855677
PU-438,2.3099554
PU-439,1.7177182
PU-440,1.9935875
PU-441,1.6744622
PU-442,1.582781
PU-443,2.77959
PU-444,1.5341858
PU-445,1.0055039
PU-446,4.2327166
PU-447,3.921664
PU-448,3.1911752
PU-449,1.044355
PU-450,1.1993902
PU-451,1.3261949
PU-452,1.1935667
PU-453,1.0815122
PU-454,2.3001997
PU-455,2.1172986
PU-456,3.6562426
PU-457,1.6180278
PU-458,1.1911696
PU-459,1.6722567
PU-460,2.458806
PU-461,1.8096792
PU-462,1.935135
PU-463,1.3677732
PU-464,1.4646064
PU-465,2.5918052
PU-466,1.0587238
PU-467,2.5440576
PU-468,1.2632867
PU-469,1.4553554
PU-470,2.1713545
PU-471,1.3127074
PU-472,1.8469703
PU-473,1.5416132
PU-474,1.7478956
PU-475,1.6528151
PU-476,1.208583
PU-477,1.1603363
PU-478,1.4736651
PU-479,1.5936509
PU-480,1.1108695
PU-481,0.9909596
PU-482,2.4410274
PU-483,2.2156513
PU-484,1.5900193
PU-485,1.4137534
PU-486,0.9858909
PU-487,2.4976428
PU-488,1.0766919
PU-489,2.209946
PU-490,3.463567
PU-491,2.034003
PU-492,1.9831036
PU-493,0.9949289
PU-494,1.2082969
PU-495,1.699249
PU-496,2.4427555
PU-497,1.5607923
PU-498,1.5231814
PU-499,1.6538783
PU-500,1.580046
PU-501,4.275859
PU-502,2.0462859
PU-503,1.373985
PU-504,1.6707313
PU-505,2.0163107
PU-506,2.0487301
PU-507,1.2725546
PU-508,1.632373
PU-509,1.7142979
PU-510,3.86463
PU-511,1.5123266
PU-512,2.6623342
PU-513,1.4956428
PU-514,1.1809441
PU-515,2.045236
PU-516,1.3657267
PU-517,1.1031773
PU-518,1.1894711
PU-519,2.1735854
PU-520,3.4728127
PU-521,1.708653
PU-522,1.5095658
PU-523,1.727841
PU-524,3.3870795
PU-525,3.521178
PU-526,3.9034255
PU-527,2.2834976
PU-528,1.4487911
PU-529,1.7005974
PU-530,1.085064
PU-531,2.2701514
PU-532,2.117223
PU-533,1.9140468
PU-534,1.8336557
PU-535,1.9062763
PU-536,1.9106389
PU-537,1.6486627
PU-538,1.405166
PU-539,1.2491744
PU-540,1.3858184
PU-541,1.0301427
PU-542,1.1031622
PU-543,2.1092556
PU-544,1.5911322
PU-545,1.2676026
PU-546,4.5334616
PU-547,2.0579097
PU-548,1.5607882
PU-549,2.0584662
PU-550,1.2652849
PU-551,2.318179
PU-552,1.4003379
PU-553,3.3516023
PU-554,1.4765514
PU-555,1.2885402
PU-556,4.5516844
PU-557,1.2766262
PU-558,1.4771296
PU-559,2.1881764
PU-560,1.932712
PU-561,1.9129182
PU-562,2.0663812
PU-563,2.783736
PU-564,4.432144
PU-565,1.7729987
PU-566,3.6512501
PU-567,2.8495605
PU-568,1.6175985
PU-569,2.50362
PU-570,1.8370728
PU-571,3.6561415
PU-572,2.4513726
PU-573,1.4048
PU-574,3.9173028
PU-575,1.8379599
PU-576,1.1429859
PU-577,1.2577169
PU-578,1.1709031
PU-579,2.2725518
PU-580,2.7436888
PU-581,1.4700156
PU-582,1.6401576
PU-583,1.9231733
PU-584,1.8623813
PU-585,1.8181834
PU-586,1.4927391
PU-587,3.472428
PU-588,2.4892347
PU-589,2.3115106
PU-590,1.2488698
PU-591,3.0784528
PU-592,1.5074326
PU-593,2.787908
PU-594,1.4858707
PU-595,1.6649746
PU-596,2.347849
PU-597,1.1539488
PU-598,1.0723158
PU-599,1.1907833
PU-600,3.1655848
PU-601,1.1285826
PU-602,2.226106
PU-603,1.3300111
PU-604,1.4945097
PU-605,1.5153106
PU-606,2.2646425
PU-607,2.954613
PU-608,3.162968
PU-609,3.9172425
PU-610,3.3138864
PU-611,2.9259505
PU-612,2.091952
PU-613,2.6054826
PU-614,1.2692763
PU-615,2.383534
PU-616,1.7839054
PU-617,1.4594725
PU-618,1.7992097
PU-619,1.2501979
PU-620,1.5832618
PU-621,1.1059176
PU-622,1.4691294
PU-623,3.2125156
PU-624,1.2670656
PU-625,1.4753064
PU-626,9.055537
PU-627,2.153222
PU-628,1.5751375
PU-629,1.8501643
PU-630,2.0055103
PU-631,3.0490537
PU-632,1.0832957
PU-633,0.98110723
PU-634,0.99569124
PU-635,1.7604282
PU-636,1.7190768
PU-637,1.1662792
PU-638,1.979829
PU-639,3.599051
PU-640,1.480626
PU-641,2.2294192
PU-642,4.142836
PU-643,2.8411314
PU-644,1.2562412
PU-645,3.6175444
PU-646,0.9313752
PU-647,1.4546814
PU-648,1.2408925
PU-649,2.5072837
PU-650,2.5080414
PU-651,2.6105165
PU-652,1.9897237
PU-653,1.7679088
PU-654,2.3640215
PU-655,1.5954293
PU-656,2.0345345
PU-657,1.5783759
PU-658,1.5810858
PU-659,2.0011172
PU-660,1.768766
PU-661,3.1668277
PU-662,2.1306336
PU-663,1.1100295
PU-664,1.4356087
PU-665,2.7202098
PU-666,1.7273839
PU-667,1.5420153
PU-668,1.2519726
PU-669,1.2566656
PU-670,1.6913726
PU-671,1.8945552
PU-672,1.7826706
PU-673,1.572044
PU-674,3.0951662
PU-675,1.4453623
PU-676,1.8226949
PU-677,2.4670942
PU-678,2.0090752
PU-679,1.7590116
PU-680,1.8422971
PU-681,2.7024162
PU-682,1.7230446
PU-683,1.4300301
PU-684,4.717185
PU-685,2.1899958
PU-686,1.5560297
PU-687,2.6675549
PU-688,1.7601095
PU-689,2.322056
PU-690,3.3848946
PU-691,2.6107128
PU-692,1.5042714
PU-693,1.622707
PU-694,1.5797454
PU-695,2.7378736
PU-696,2.415973
PU-697,1.0481876
PU-698,1.7438968
PU-699,2.4144888
PU-700,4.5876627
PU-701,1.0832918
PU-702,4.147107
PU-703,1.7046703
PU-704,1.6041596
PU-705,1.6158375
PU-706,1.6982547
PU-707,2.1069221
PU-708,1.8089968
PU-709,1.4769591
PU-710,2.9000208
PU-711,1.6613498
PU-712,0.99696374
PU-713,1.883466
PU-714,1.5108624
PU-715,1.6937438
PU-716,1.2233838
PU-717,2.8241665
PU-718,1.6313589
PU-719,1.011983
PU-720,3.6830971
PU-721,3.1116436
PU-722,2.4810553
PU-723,1.5563148
PU-724,1.8726511
PU-725,1.9530096
PU-726,6.7213116
PU-727,1.249761
PU-728,1.5083749
PU-729,1.6817647
PU-730,1.0838257
PU-731,1.906829
PU-732,1.0535998
PU-733,2.8976514
PU-734,2.46503
PU-735,2.4447763
PU-736,2.5892563
PU-737,1.4252279
PU-738,1.1323802
PU-739,2.1553566
PU-740,1.7433628
PU-741,3.2495105
PU-742,2.7914386
PU-743,1.0592753
PU-744,2.89459
PU-745,1.4828566
PU-746,2.495667
PU-747,1.0038619
PU-748,2.4099276
PU-749,1.1187259
PU-750,1.3366638
PU-751,2.3932953
PU-752,3.8311436
PU-753,1.7709317
PU-754,1.9466622
PU-755,1.3356026
PU-756,1.4294726
PU-757,1.1701195
PU-758,4.6213784
PU-759,1.3841945
PU-760,2.5803034
PU-761,1.0406373
PU-762,0.99971855
PU-763,1.0808758
PU-764,1.6605486
PU-765,2.187579
PU-766,1.6174978
PU-767,1.1114818
PU-768,1.4356441
PU-769,1.2368481
PU-770,2.2304513
PU-771,1.4328679
PU-772,2.4846513
PU-773,4.0380516
PU-774,1.7327843
PU-775,1.8686754
PU-776,1.3630847
PU-777,1.1044208
PU-778,1.0765938
PU-779,2.8731632
PU-780,2.3747826
PU-781,1.320779
PU-782,3.0576174
PU-783,1.2449774
PU-784,1.5829614
PU-785,1.1729199
PU-786,1.5378255
PU-787,1.2447399
PU-788,1.9281417
PU-789,1.0770944
PU-790,1.3665395
PU-791,3.881853
PU-792,1.8407358
PU-793,1.7671632
PU-794,2.5069468
PU-795,1.5251974
PU-796,1.6621135
PU-797,1.4134623
PU-798,1.3702523
PU-799,1.717482
PU-800,2.4034042
PU-801,1.7780224
PU-802,2.7945359
PU-803,2.107736
PU-804,0.97737366
PU-805,1.6247295
PU-806,1.4052378
PU-807,1.6793832
PU-808,1.0755746
PU-809,1.8063362
PU-810,0.9526503
PU-811,1.0313295
PU-812,1.7515347
PU-813,4.045524
PU-814,1.5125955
PU-815,1.3758962
PU-816,2.83096
PU-817,1.4468783
PU-818,3.696717
PU-819,1.3810339
PU-820,1.2853392
PU-821,1.2148992
PU-822,2.7537954
PU-823,6.1587486
PU-824,1.9149506
PU-825,1.8005005
PU-826,1.1911392
PU-827,0.98774326
PU-828,2.814212
PU-829,1.3697172
PU-830,1.4248115
PU-831,1.3750265
PU-832,1.707241
PU-833,1.4023602
PU-834,1.4970793
PU-835,1.8086569
PU-836,3.11241
PU-837,1.6393981
PU-838,1.7754611
PU-839,2.7673671
PU-840,2.0674996
PU-841,4.4645576
PU-842,2.3117774
PU-843,1.9519969
PU-844,4.367026
PU-845,2.697534
PU-846,1.4855677
PU-847,1.2163304
PU-848,1.5918907
PU-849,1.0724775
PU-850,1.3091886
PU-851,2.0690267
PU-852,2.4264238
PU-853,3.808891
PU-854,2.2296698
PU-855,1.2953433
PU-856,1.2267696
PU-857,4.303231
PU-858,0.96491694
PU-859,1.5110991
PU-860,1.7436721
PU-861,3.5757759
PU-862,2.152642
PU-863,1.0857726
PU-864,1.2579187
PU-865,1.1169609
PU-866,2.410419
PU-867,1.0303131
PU-868,1.8449905
PU-869,1.4438818
PU-870,7.182919
PU-871,3.3133054
PU-872,1.0762786
PU-873,1.7363482
PU-874,1.9095889
PU-875,3.764197
PU-876,2.1830142
PU-877,1.8522582
PU-878,1.679666
PU-879,1.1169039
PU-880,1.6867335
PU-881,1.4664252
PU-882,2.9768465
PU-883,2.9009368
PU-884,1.6914161
PU-885,3.4229822
PU-886,1.1185888
PU-887,1.8098317
PU-888,2.2189088
PU-889,1.0133135
PU-890,1.2890121
PU-891,1.8823379
PU-892,3.4070842
PU-893,1.3319014
PU-894,3.1624846
PU-895,1.5409046
PU-896,3.099661
PU-897,1.5200077
PU-898,1.3045049
PU-899,1.6786511
PU-900,1.3866161
PU-901,1.9200246
PU-902,3.2381601
PU-903,1.1475956
PU-904,1.9191217
PU-905,2.2534359
PU-906,1.6505684
PU-907,1.447387
PU-908,3.73999
PU-909,1.5160247
PU-910,1.5544528
PU-911,1.6050478
PU-912,2.6646495
PU-913,1.751538
PU-914,1.6049765
PU-915,1.8833624
PU-916,2.4253623
PU-917,1.1439103
PU-918,1.027451
PU-919,1.5511937
PU-920,1.9558009
PU-921,1.5874454
PU-922,1.5990714
PU-923,1.11107
PU-924,1.6996742
PU-925,2.0135787
PU-926,3.8152592
PU-927,1.0595716
PU-928,4.902158
PU-929,3.6211522
PU-930,1.2718862
PU-931,2.1559258
PU-932,1.0038831
PU-933,3.4573
PU-934,1.6109426
PU-935,2.1490028
PU-936,1.3100487
PU-937,1.3018054
PU-938,2.5284379
PU-939,2.8884523
PU-940,2.5156116
PU-941,1.7794505
PU-942,2.5664322
PU-943,1.2611383
PU-944,3.2368224
PU-945,1.6357125
PU-946,2.4713244
PU-947,2.1234646
PU-948,1.0599111
PU-949,3.0167882
PU-950,1.2253095
PU-951,2.2150898
PU-952,1.0746399
PU-953,1.4286784
PU-954,2.655234
PU-955,1.621234
PU-956,4.3676815
PU-957,1.3179623
PU-958,2.1537378
PU-959,3.925761
PU-960,1.6598302
PU-961,2.3649604
PU-962,2.1412191
PU-963,1.5311046
PU-964,1.7295946
PU-965,2.5707042
PU-966,1.8517538
PU-967,1.6718901
PU-968,1.4963933
PU-969,1.7558852
PU-970,1.4628471
PU-971,2.761493
PU-972,2.609551
PU-973,2.1136491
PU-974,1.5984561
PU-975,2.9745934
PU-976,1.3254281
PU-977,2.507392
PU-978,3.759497
PU-979,1.640459
PU-980,2.383333
PU-981,3.6706579
PU-982,1.1907005
PU-983,2.4536655
PU-984,3.831703
PU-985,1.6896402
PU-986,1.8495609
PU-987,1.724435
PU-988,4.000563
PU-989,2.5315814
PU-990,1.5607677
PU-991,2.3887722
PU-992,1.3729614
PU-993,1.740798
PU-994,1.4874685
PU-995,3.3241863
PU-996,1.9867712
PU-997,1.5635344
PU-998,1.7387505
PU-999,1.690796
PU-1000,1.0946406
PU-1001,1.4787049
PU-1002,1.6417584
PU-1003,2.9265215
PU-1004,1.1417373
PU-1005,2.865435
PU-1006,3.61812
PU-1007,1.4484888
PU-1008,2.0397084
PU-1009,1.3613306
PU-1010,1.2428656
PU-1011,1.1534203
PU-1012,2.4610016
PU-1013,1.9104148
PU-1014,1.6855508
PU-1015,1.238563
PU-1016,2.019201
PU-1017,1.7978624
PU-1018,1.0370344
PU-1019,2.0711496
PU-1020,3.181474
PU-1021,1.0564442
PU-1022,2.4965913
PU-1023,1.0974578
PU-1024,1.4230837
PU-1025,1.5367136
PU-1026,1.583928
PU-1027,1.0623134
PU-1028,2.3746088
PU-1029,2.6949375
PU-1030,1.6487916
PU-1031,1.4290708
PU-1032,2.7276552
PU-1033,1.4013747
PU-1034,2.0666838
PU-1035,4.9959383
PU-1036,1.5578183
PU-1037,3.2412586
PU-1038,1.0280813
PU-1039,3.6897871
PU-1040,1.1830915
PU-1041,1.5016519
PU-1042,1.7840242
PU-1043,1.9623989
PU-1044,1.4745122
PU-1045,1.5527455
PU-1046,1.6260251
PU-1047,1.3284563
PU-1048,2.5062432
PU-1049,1.3227288
PU-1050,3.7752993
PU-1051,2.1433733
PU-1052,1.4149914
PU-1053,2.440383
PU-1054,1.781449
PU-1055,1.7181269
PU-1056,1.6775619
PU-1057,1.6864908
PU-1058,1.6668497
PU-1059,1.533909
PU-1060,2.1872878
PU-1061,1.3550807
PU-1062,2.8447506
PU-1063,1.5897309
PU-1064,1.3447989
PU-1065,1.2241491
PU-1066,2.0096257
PU-1067,1.3312498
PU-1068,1.5619918
PU-1069,2.2596762
PU-1070,1.3519851
PU-1071,1.9142739
PU-1072,1.6626631
PU-1073,1.5450159
PU-1074,3.232877
PU-1075,1.2478791
PU-1076,2.3004072
PU-1077,1.3864547
PU-1078,2.77139
PU-1079,1.2896303
PU-1080,1.0879561
PU-1081,1.4838885
PU-1082,5.9417243
PU-1083,1.4419353
PU-1084,1.1213573
PU-1085,1.947193
PU-1086,2.2198482
PU-1087,1.1537992
PU-1088,3.2370274
PU-1089,1.878678
PU-1090,2.0502794
PU-1091,1.5989364
PU-1092,4.157927
PU-1093,2.2112818
PU-1094,1.1467599
PU-1095,1.0294641
PU-1096,1.8063381
PU-1097,2.1920726
PU-1098,1.9828006
PU-1099,1.423392
PU-1100,3.168096
PU-1101,2.2412221
PU-1102,1.2047472
PU-1103,1.0747973
PU-1104,1.4626572
PU-1105,1.7727041
PU-1106,2.7447138
PU-1107,1.683897
PU-1108,2.4463325
PU-1109,1.1738943
PU-1110,1.4740471
PU-1111,4.147611
PU-1112,1.5750839
PU-1113,2.2649589
PU-1114,1.5679964
PU-1115,2.2543738
PU-1116,1.8595867
PU-1117,1.69727
PU-1118,3.8244338
PU-1119,1.0863328
PU-1120,2.9920986
PU-1121,1.4865775
PU-1122,1.8406659
PU-1123,1.0477291
PU-1124,1.6247833
PU-1125,1.5366646
PU-1126,1.7079656
PU-1127,3.916937
PU-1128,2.7288196
PU-1129,1.8392757
PU-1130,1.1686575
PU-1131,1.370637
PU-1132,2.0802565
PU-1133,1.7413589
PU-1134,0.99337023
PU-1135,1.8314768
PU-1136,1.2939429
PU-1137,2.434904
PU-1138,1.6038469
PU-1139,1.9670538
PU-1140,1.4264338
PU-1141,2.8348503
PU-1142,1.6102403
PU-1143,3.4044363
PU-1144,1.1056033
PU-1145,1.5879794
PU-1146,3.5501113
PU-1147,2.4192977
PU-1148,1.7576736
PU-1149,1.4785502
PU-1150,1.9909672
PU-1151,2.7007809
PU-1152,1.7291955
PU-1153,4.5038133
PU-1154,1.7969252
PU-1155,1.1504351
PU-1156,2.1727188
PU-1157,1.4747094
PU-1158,1.2096736
PU-1159,2.1443222
PU-1160,2.2753792
PU-1161,2.2178862
PU-1162,1.9936062
PU-1163,2.5463924
PU-1164,2.180383
PU-1165,2.5040977
PU-1166,1.2227196
PU-1167,1.0573465
PU-1168,1.1616122
PU-1169,2.191404
PU-1170,1.973592
PU-1171,1.6133659
PU-1172,3.8907561
PU-1173,1.5465366
PU-1174,1.1603255
PU-1175,1.7925526
PU-1176,1.631768
PU-1177,1.7231386
PU-1178,2.457636
PU-1179,2.1415198
PU-1180,1.0233918
PU-1181,3.9030464
PU-1182,1.7602333
PU-1183,2.024298
PU-1184,3.9193919
PU-1185,2.9153771
PU-1186,1.6766555
PU-1187,2.0698807
PU-1188,2.1613905
PU-1189,1.9943063
PU-1190,1.7860847
PU-1191,1.6015723
PU-1192,1.6200715
PU-1193,1.8444954
PU-1194,1.3891354
PU-1195,2.078409
PU-1196,2.951806
PU-1197,1.7997785
PU-1198,1.9305116
PU-1199,1.7521675
PU-1200,1.601361
PU-1201,1.6634699
PU-1202,1.1839676
PU-1203,1.1055145
PU-1204,1.3681337
PU-1205,1.0996165
PU-1206,2.2850142
PU-1207,1.0161877
PU-1208,3.4150996
PU-1209,3.8134167
PU-1210,2.2963004
PU-1211,3.9212213
PU-1212,1.7925586
PU-1213,3.2966828
PU-1214,2.1162589
PU-1215,1.5203714
PU-1216,1.9416808
PU-1217,1.612062
PU-1218,3.0681026
PU-1219,3.0827544
PU-1220,1.0233382
PU-1221,1.2042788
PU-1222,1.0893259
PU-1223,1.1077524
PU-1224,2.928818
PU-1225,1.8640122
PU-1226,1.5923284
PU-1227,1.7428395
PU-1228,1.6276441
PU-1229,3.7276232
PU-1230,1.3183484
PU-1231,1.4505997
PU-1232,1.4379373
PU-1233,1.1996795
PU-1234,1.5524105
PU-1235,2.8350778
PU-1236,1.4889079
PU-1237,1.5474827
PU-1238,1.7395118
PU-1239,3.026817
PU-1240,1.0634555
PU-1241,2.1956139
PU-1242,1.5296904
PU-1243,1.0184141
PU-1244,3.5327666
PU-1245,1.0964767
PU-1246,1.554565
PU-1247,1.1528596
PU-1248,1.4359616
PU-1249,1.7645458
PU-1250,2.6013668
PU-1251,1.1356648
PU-1252,2.3706365
PU-1253,1.5450703
PU-1254,1.5810752
PU-1255,1.7389278
PU-1256,1.0412465
PU-1257,3.6637332
PU-1258,1.5925347
PU-1259,3.2741368
PU-1260,1.3163456
PU-1261,2.7061775
PU-1262,1.0941318
PU-1263,1.2866598
PU-1264,2.3468266
PU-1265,1.6055325
PU-1266,1.6975173
