ID,predicted_price
PU-409,1.2458565
PU-410,1.7905376
PU-411,3.32879
PU-412,1.8801855
PU-413,1.7477087
PU-414,1.7623879
PU-415,1.9372292
PU-416,1.1789271
PU-417,1.037495
PU-418,2.4307225
PU-419,1.9106067
PU-420,0.8086457
PU-421,1.9339398
PU-422,3.259676
PU-423,0.84623796
PU-424,1.7410972
PU-425,1.8615432
PU-426,1.1373309
PU-427,1.4403731
PU-428,1.4023935
PU-429,1.3971705
PU-430,1.4374976
PU-431,3.44934
PU-432,2.0203943
PU-433,4.1500106
PU-434,1.8330514
PU-435,1.4700586
PU-436,1.6114687
PU-437,2.6998584
PU-438,2.4017053
PU-439,1.9438984
PU-440,2.0766664
PU-441,1.5815809
PU-442,1.5020849
PU-443,2.8585155
PU-444,1.7404994
PU-445,1.1627787
PU-446,4.4056005
PU-447,4.18247
PU-448,3.2848473
PU-449,0.95101875
PU-450,0.9478483
PU-451,1.0650775
PU-452,1.1827316
PU-453,0.97233737
PU-454,2.2724218
PU-455,2.0158238
PU-456,3.7420347
PU-457,1.6340733
PU-458,1.2638868
PU-459,1.4812726
PU-460,2.6567328
PU-461,2.139948
PU-462,1.902874
PU-463,1.2211072
PU-464,1.3735644
PU-465,2.652884
PU-466,1.0040988
PU-467,2.46973
PU-468,1.4545541
PU-469,1.3126894
PU-470,2.1144972
PU-471,1.1411539
PU-472,1.6180342
PU-473,1.5353596
PU-474,1.9691306
PU-475,1.7268971
PU-476,1.0205715
PU-477,1.3143584
PU-478,1.4314519
PU-479,1.3543371
PU-480,0.9315728
PU-481,1.1804892
PU-482,2.4419427
PU-483,2.3757598
PU-484,1.6861441
PU-485,1.2604547
PU-486,1.0664822
PU-487,2.4448483
PU-488,1.1129425
PU-489,2.109521
PU-490,3.3370285
PU-491,2.053416
PU-492,1.9322253
PU-493,0.8564379
PU-494,1.0862231
PU-495,1.6983172
PU-496,2.4616148
PU-497,1.7113328
PU-498,1.6603895
PU-499,1.6856452
PU-500,1.7018498
PU-501,4.499076
PU-502,2.3621218
PU-503,1.3246392
PU-504,1.8409541
PU-505,2.0406735
PU-506,1.9949492
PU-507,1.2101687
PU-508,1.5538715
PU-509,1.5993644
PU-510,3.9930108
PU-511,1.4844359
PU-512,2.460862
PU-513,1.5100816
PU-514,1.1364642
PU-515,1.99183
PU-516,1.2489169
PU-517,1.081698
PU-518,1.0891284
PU-519,2.0406246
PU-520,3.5573726
PU-521,1.5172024
PU-522,1.4154036
PU-523,1.6228334
PU-524,3.721911
PU-525,3.3928533
PU-526,3.9950826
PU-527,2.5202372
PU-528,1.3345798
PU-529,1.5828339
PU-530,0.98115087
PU-531,2.2990134
PU-532,2.2369149
PU-533,2.0239654
PU-534,1.6538196
PU-535,1.9180899
PU-536,1.7265054
PU-537,1.8535959
PU-538,1.613136
PU-539,1.2052472
PU-540,1.4046457
PU-541,0.91145295
PU-542,0.99340904
PU-543,2.1507056
PU-544,1.5231546
PU-545,1.1999196
PU-546,4.666147
PU-547,2.3412566
PU-548,1.5459464
PU-549,1.9527675
PU-550,1.1019222
PU-551,2.4356613
PU-552,1.6125407
PU-553,3.4896185
PU-554,1.7316608
PU-555,1.2242018
PU-556,4.8443975
PU-557,1.1508502
PU-558,1.4407444
PU-559,2.096587
PU-560,1.8623782
PU-561,1.8841637
PU-562,2.506689
PU-563,2.9363518
PU-564,4.362709
PU-565,1.9228557
PU-566,3.6779652
PU-567,2.9973469
PU-568,1.3899724
PU-569,2.6606781
PU-570,1.6722602
PU-571,3.4715023
PU-572,2.4960413
PU-573,1.529108
PU-574,3.946765
PU-575,1.8441769
PU-576,1.1829467
PU-577,0.94245577
PU-578,1.1460012
PU-579,2.2498846
PU-580,2.7064304
PU-581,1.3885673
PU-582,1.4893593
PU-583,1.9063288
PU-584,2.1686459
PU-585,1.8192624
PU-586,1.3920426
PU-587,3.6663425
PU-588,2.389285
PU-589,2.2431874
PU-590,1.1030385
PU-591,3.142192
PU-592,1.421466
PU-593,2.874986
PU-594,1.5207725
PU-595,1.8324364
PU-596,2.5368726
PU-597,1.0995201
PU-598,0.9493257
PU-599,1.0584714
PU-600,3.4208174
PU-601,1.1182746
PU-602,2.1430614
PU-603,1.1976801
PU-604,1.4056728
PU-605,1.4022027
PU-606,2.2257626
PU-607,3.185885
PU-608,3.3388014
PU-609,4.146673
PU-610,3.2833302
PU-611,3.1503632
PU-612,1.97846
PU-613,2.492616
PU-614,1.3019639
PU-615,2.4745693
PU-616,1.722817
PU-617,1.4764906
PU-618,1.6804297
PU-619,1.1409876
PU-620,1.4644248
PU-621,1.0816815
PU-622,1.3504412
PU-623,3.0208662
PU-624,1.2559881
PU-625,1.3900267
PU-626,8.875259
PU-627,1.9098712
PU-628,1.5805565
PU-629,2.1036336
PU-630,2.1457677
PU-631,3.0606704
PU-632,0.7467561
PU-633,0.8674718
PU-634,0.8841988
PU-635,1.8565624
PU-636,1.6014587
PU-637,1.0234432
PU-638,1.8918478
PU-639,4.0140696
PU-640,1.426204
PU-641,2.4352148
PU-642,4.4329953
PU-643,2.9436238
PU-644,1.161705
PU-645,3.3631802
PU-646,0.98141867
PU-647,1.3323885
PU-648,1.4539753
PU-649,2.5827024
PU-650,2.6658525
PU-651,2.5651495
PU-652,1.9067273
PU-653,1.7146332
PU-654,2.556404
PU-655,1.4113511
PU-656,2.3023846
PU-657,1.5647128
PU-658,1.7200836
PU-659,1.9732817
PU-660,1.8892564
PU-661,3.310865
PU-662,2.094683
PU-663,0.8386349
PU-664,1.3988866
PU-665,2.6651237
PU-666,1.6993825
PU-667,1.4511366
PU-668,1.1403831
PU-669,1.0722573
PU-670,1.6881641
PU-671,2.1244094
PU-672,2.0950298
PU-673,1.4358248
PU-674,3.1871192
PU-675,1.4537834
PU-676,1.853216
PU-677,2.4391778
PU-678,2.3240716
PU-679,2.117967
PU-680,2.240938
PU-681,2.7074246
PU-682,1.6580539
PU-683,1.4180009
PU-684,5.0771785
PU-685,2.3990054
PU-686,1.4513683
PU-687,2.5800192
PU-688,1.5592626
PU-689,2.4232001
PU-690,3.2836063
PU-691,2.7907586
PU-692,1.4834588
PU-693,1.4899268
PU-694,1.6705054
PU-695,2.826996
PU-696,2.6282434
PU-697,0.70659167
PU-698,2.0392814
PU-699,2.5816724
PU-700,4.659641
PU-701,1.1486408
PU-702,4.17777
PU-703,1.656993
PU-704,1.7844324
PU-705,1.9441378
PU-706,1.9179924
PU-707,1.9912889
PU-708,1.6211314
PU-709,1.4079524
PU-710,2.8848054
PU-711,1.49071
PU-712,0.8106909
PU-713,1.9397576
PU-714,1.3729131
PU-715,1.7040924
PU-716,1.1087106
PU-717,2.8451931
PU-718,1.8465632
PU-719,0.93580234
PU-720,4.014861
PU-721,3.1411567
PU-722,2.4445622
PU-723,1.5458205
PU-724,2.0851047
PU-725,1.8136562
PU-726,6.3901067
PU-727,1.2432404
PU-728,1.6015785
PU-729,1.8845191
PU-730,1.1046393
PU-731,1.8609296
PU-732,0.9068215
PU-733,2.9004483
PU-734,2.571717
PU-735,2.4310932
PU-736,2.7396042
PU-737,1.3828776
PU-738,1.1253992
PU-739,2.3189073
PU-740,1.7198833
PU-741,3.126831
PU-742,2.757368
PU-743,0.9080307
PU-744,3.0873303
PU-745,1.4329444
PU-746,2.675181
PU-747,1.097705
PU-748,2.5798006
PU-749,0.89595264
PU-750,1.068054
PU-751,2.5346775
PU-752,3.8444624
PU-753,2.020172
PU-754,1.9845961
PU-755,1.3753614
PU-756,1.2640926
PU-757,0.9675451
PU-758,4.6809797
PU-759,1.2775908
PU-760,2.523194
PU-761,1.0093606
PU-762,0.7559758
PU-763,0.908355
PU-764,2.068256
PU-765,2.240516
PU-766,1.5745307
PU-767,1.0232157
PU-768,1.4218479
PU-769,1.0188615
PU-770,2.2307873
PU-771,1.1563106
PU-772,2.713161
PU-773,3.998086
PU-774,2.0042934
PU-775,1.8100837
PU-776,1.1148096
PU-777,0.9389186
PU-778,0.8984802
PU-779,2.947042
PU-780,2.4007256
PU-781,1.0767274
PU-782,3.0721982
PU-783,1.1782231
PU-784,1.409614
PU-785,1.3389306
PU-786,1.5609204
PU-787,1.2260319
PU-788,2.281015
PU-789,0.92646927
PU-790,1.4762385
PU-791,4.0142026
PU-792,1.8713284
PU-793,1.7618726
PU-794,2.5838304
PU-795,1.5459814
PU-796,1.6409384
PU-797,1.5066922
PU-798,1.1296751
PU-799,1.6291459
PU-800,2.5796149
PU-801,1.7212691
PU-802,3.1441662
PU-803,2.13352
PU-804,1.0579215
PU-805,1.7749153
PU-806,1.1731173
PU-807,1.5261348
PU-808,0.9366384
PU-809,1.7368991
PU-810,0.7398816
PU-811,0.92285496
PU-812,1.6138618
PU-813,4.130603
PU-814,1.4949622
PU-815,1.2839748
PU-816,2.914814
PU-817,1.6157551
PU-818,3.7529056
PU-819,1.3436257
PU-820,1.1167399
PU-821,1.3102418
PU-822,2.992148
PU-823,6.0114646
PU-824,1.8924007
PU-825,1.7853806
PU-826,0.9301403
PU-827,0.89424956
PU-828,2.766431
PU-829,1.2836853
PU-830,1.381873
PU-831,1.3035742
PU-832,1.7139281
PU-833,1.3096273
PU-834,1.4209169
PU-835,1.9204236
PU-836,3.382106
PU-837,1.4568676
PU-838,2.1148448
PU-839,2.6314962
PU-840,2.109538
PU-841,4.838822
PU-842,2.5974193
PU-843,1.8648217
PU-844,4.598395
PU-845,2.8948631
PU-846,1.3203945
PU-847,1.100481
PU-848,1.4062877
PU-849,1.061494
PU-850,1.2029544
PU-851,2.2369428
PU-852,2.194716
PU-853,3.9920437
PU-854,2.203319
PU-855,1.3355104
PU-856,1.1414791
PU-857,4.514628
PU-858,0.95154077
PU-859,1.4019377
PU-860,1.6014957
PU-861,3.9190373
PU-862,2.3346143
PU-863,0.9630122
PU-864,1.1470386
PU-865,1.0524752
PU-866,2.4851742
PU-867,0.95059794
PU-868,1.683594
PU-869,1.6255765
PU-870,6.9510098
PU-871,3.2954779
PU-872,0.9251795
PU-873,1.8756407
PU-874,2.2428658
PU-875,4.0195546
PU-876,2.2552052
PU-877,1.8466619
PU-878,1.7592771
PU-879,1.0260524
PU-880,1.9095126
PU-881,1.2089683
PU-882,3.0156054
PU-883,2.9586036
PU-884,1.9269527
PU-885,3.3914387
PU-886,1.0655614
PU-887,2.0475445
PU-888,2.0202696
PU-889,0.9379523
PU-890,1.2751379
PU-891,1.7120782
PU-892,3.4799716
PU-893,1.1297115
PU-894,3.4466383
PU-895,1.5538198
PU-896,2.906347
PU-897,1.567168
PU-898,1.1443423
PU-899,1.9023323
PU-900,1.2048935
PU-901,1.8222215
PU-902,3.4542854
PU-903,0.9812409
PU-904,2.0240219
PU-905,2.2807853
PU-906,1.5968994
PU-907,1.2334884
PU-908,4.1706467
PU-909,1.4166658
PU-910,1.4008151
PU-911,1.3844376
PU-912,2.9909248
PU-913,1.5757062
PU-914,1.418638
PU-915,1.8551044
PU-916,2.8899076
PU-917,1.0611812
PU-918,0.8169267
PU-919,1.528914
PU-920,2.010377
PU-921,1.3849152
PU-922,1.5126145
PU-923,1.029806
PU-924,1.6909418
PU-925,1.9559302
PU-926,3.862078
PU-927,1.0751292
PU-928,5.026114
PU-929,3.7608669
PU-930,1.5073823
PU-931,2.017598
PU-932,1.0241407
PU-933,3.6258361
PU-934,1.5183051
PU-935,2.0944326
PU-936,1.1895605
PU-937,1.1557479
PU-938,2.3785422
PU-939,3.0034158
PU-940,2.5711448
PU-941,1.8550785
PU-942,2.671278
PU-943,1.3917918
PU-944,3.275888
PU-945,1.838825
PU-946,2.9473047
PU-947,2.126216
PU-948,0.94736725
PU-949,3.0056622
PU-950,0.9220338
PU-951,2.5182815
PU-952,0.932821
PU-953,1.2908251
PU-954,2.6571665
PU-955,1.5528198
PU-956,3.9713557
PU-957,1.1934111
PU-958,2.218295
PU-959,4.024412
PU-960,1.7514459
PU-961,2.3574622
PU-962,2.1621966
PU-963,1.4149493
PU-964,1.4984822
PU-965,2.4739206
PU-966,2.1265476
PU-967,1.5042281
PU-968,1.3615437
PU-969,1.8076235
PU-970,1.3469564
PU-971,2.701704
PU-972,2.8894095
PU-973,2.1580641
PU-974,1.5951298
PU-975,2.9661825
PU-976,1.2147593
PU-977,2.6212497
PU-978,3.6206107
PU-979,1.6713012
PU-980,2.5852208
PU-981,3.53258
PU-982,1.1966453
PU-983,2.6727815
PU-984,3.9183414
PU-985,2.0869203
PU-986,2.270308
PU-987,1.7023515
PU-988,4.0330644
PU-989,2.658299
PU-990,1.7204792
PU-991,2.6639948
PU-992,1.2329553
PU-993,2.0094635
PU-994,1.3921264
PU-995,3.5397935
PU-996,2.3961077
PU-997,1.6809961
PU-998,1.7784811
PU-999,1.6128032
PU-1000,1.0505034
PU-1001,1.3431393
PU-1002,1.8685592
PU-1003,3.0308669
PU-1004,1.1781498
PU-1005,2.669772
PU-1006,3.63002
PU-1007,1.5228493
PU-1008,1.9240141
PU-1009,1.1117822
PU-1010,1.1278065
PU-1011,1.0716245
PU-1012,2.6142986
PU-1013,1.9236386
PU-1014,1.5356686
PU-1015,1.0626872
PU-1016,2.268956
PU-1017,1.7809701
PU-1018,0.96864957
PU-1019,2.1392372
PU-1020,3.3709457
PU-1021,0.9420335
PU-1022,2.6312623
PU-1023,0.8693269
PU-1024,1.4124361
PU-1025,1.3798892
PU-1026,1.456829
PU-1027,0.8854677
PU-1028,2.4713752
PU-1029,2.6796033
PU-1030,1.6242238
PU-1031,1.2900149
PU-1032,3.002742
PU-1033,1.3311682
PU-1034,2.3460855
PU-1035,4.946558
PU-1036,1.6890068
PU-1037,3.457738
PU-1038,0.8718784
PU-1039,3.7858143
PU-1040,1.0663577
PU-1041,1.3478266
PU-1042,1.8238596
PU-1043,2.1459017
PU-1044,1.5270301
PU-1045,1.4834872
PU-1046,1.6077776
PU-1047,1.097795
PU-1048,2.6838307
PU-1049,1.1680765
PU-1050,3.9432213
PU-1051,2.1356933
PU-1052,1.343718
PU-1053,2.4538982
PU-1054,2.0613813
PU-1055,1.7684397
PU-1056,1.6785128
PU-1057,1.4918315
PU-1058,1.8253801
PU-1059,1.5645564
PU-1060,2.031561
PU-1061,1.4510356
PU-1062,2.9360576
PU-1063,1.5921824
PU-1064,1.177362
PU-1065,1.4038622
PU-1066,1.964725
PU-1067,1.1965953
PU-1068,1.4841405
PU-1069,2.3775928
PU-1070,1.2586039
PU-1071,1.7707857
PU-1072,1.4196151
PU-1073,1.809331
PU-1074,3.1626885
PU-1075,1.1082941
PU-1076,2.2384925
PU-1077,1.2121111
PU-1078,2.9114575
PU-1079,1.2198933
PU-1080,1.0002532
PU-1081,1.224441
PU-1082,5.814078
PU-1083,1.3393302
PU-1084,1.0633526
PU-1085,1.8544569
PU-1086,2.1322703
PU-1087,1.1154457
PU-1088,3.3735104
PU-1089,2.1388268
PU-1090,2.1842158
PU-1091,1.8071934
PU-1092,4.532282
PU-1093,2.1793544
PU-1094,1.0983772
PU-1095,0.7232477
PU-1096,1.9786162
PU-1097,2.1491318
PU-1098,2.1663277
PU-1099,1.4323723
PU-1100,3.1736407
PU-1101,2.2950132
PU-1102,1.2519287
PU-1103,0.968696
PU-1104,1.5079395
PU-1105,1.6914772
PU-1106,2.729727
PU-1107,1.628229
PU-1108,2.354445
PU-1109,1.054083
PU-1110,1.2622032
PU-1111,4.383791
PU-1112,1.4393429
PU-1113,2.5030532
PU-1114,1.6312379
PU-1115,2.2169394
PU-1116,2.008174
PU-1117,1.6287245
PU-1118,4.2718353
PU-1119,0.96493846
PU-1120,3.1858883
PU-1121,1.1866387
PU-1122,2.1611009
PU-1123,0.9815173
PU-1124,1.8046893
PU-1125,1.3535267
PU-1126,1.5455793
PU-1127,4.158196
PU-1128,2.7306569
PU-1129,1.7387233
PU-1130,1.2348962
PU-1131,1.2767826
PU-1132,2.066177
PU-1133,1.8244789
PU-1134,0.72787035
PU-1135,1.8745114
PU-1136,1.2107718
PU-1137,2.5596745
PU-1138,1.6879758
PU-1139,1.9661434
PU-1140,1.7214502
PU-1141,2.7064006
PU-1142,1.6749643
PU-1143,3.467252
PU-1144,0.8156326
PU-1145,1.6152226
PU-1146,3.446502
PU-1147,2.5295312
PU-1148,1.680297
PU-1149,1.3664966
PU-1150,1.9340463
PU-1151,2.9432566
PU-1152,1.6949487
PU-1153,4.491497
PU-1154,1.7837166
PU-1155,0.9926463
PU-1156,2.4175725
PU-1157,1.3432211
PU-1158,1.1808132
PU-1159,2.1923523
PU-1160,2.1356845
PU-1161,2.3660262
PU-1162,1.8009391
PU-1163,2.5577376
PU-1164,2.5507782
PU-1165,2.6502943
PU-1166,1.1575752
PU-1167,0.8844012
PU-1168,1.139638
PU-1169,2.1658065
PU-1170,2.1450143
PU-1171,1.6334593
PU-1172,4.0194263
PU-1173,1.616786
PU-1174,1.1541079
PU-1175,1.5671232
PU-1176,1.9224453
PU-1177,1.7138623
PU-1178,2.4152482
PU-1179,2.1532698
PU-1180,0.8518849
PU-1181,3.9121196
PU-1182,1.8924906
PU-1183,1.9597914
PU-1184,3.9836457
PU-1185,3.1139956
PU-1186,1.6102915
PU-1187,2.038011
PU-1188,2.130288
PU-1189,1.9049581
PU-1190,1.8445107
PU-1191,1.6602298
PU-1192,1.5559707
PU-1193,1.820186
PU-1194,1.3511089
PU-1195,2.2634335
PU-1196,3.1302547
PU-1197,2.0590715
PU-1198,2.1663294
PU-1199,1.7263563
PU-1200,1.6683615
PU-1201,1.6130673
PU-1202,0.91176015
PU-1203,1.03728
PU-1204,1.2277956
PU-1205,0.9678107
PU-1206,2.114251
PU-1207,0.86492234
PU-1208,3.5603533
PU-1209,4.0517387
PU-1210,2.2382069
PU-1211,4.2431083
PU-1212,1.6742088
PU-1213,3.329415
PU-1214,2.0909114
PU-1215,1.4115185
PU-1216,1.9081011
PU-1217,1.6916177
PU-1218,3.1219065
PU-1219,3.3442953
PU-1220,0.93195975
PU-1221,1.1099759
PU-1222,1.0836352
PU-1223,1.0921214
PU-1224,3.102929
PU-1225,1.8193307
PU-1226,1.5449321
PU-1227,1.7526814
PU-1228,1.526673
PU-1229,3.6946177
PU-1230,1.138566
PU-1231,1.3646343
PU-1232,1.304531
PU-1233,0.85027575
PU-1234,1.4390255
PU-1235,3.0158272
PU-1236,1.3932378
PU-1237,1.5639277
PU-1238,2.0863473
PU-1239,3.0467575
PU-1240,1.0573087
PU-1241,2.3756285
PU-1242,1.4636999
PU-1243,0.7615811
PU-1244,3.6271749
PU-1245,0.89498913
PU-1246,1.4335309
PU-1247,1.0452199
PU-1248,1.4121941
PU-1249,1.7171942
PU-1250,2.6624703
PU-1251,1.1248803
PU-1252,2.507937
PU-1253,1.53001
PU-1254,1.6369913
PU-1255,1.6193161
PU-1256,0.8715694
PU-1257,3.8687093
PU-1258,1.7883998
PU-1259,3.3234165
PU-1260,1.1004595
PU-1261,2.8069181
PU-1262,1.2230405
PU-1263,1.1691123
PU-1264,2.3993888
PU-1265,1.634755
PU-1266,1.6675446
PU-1267,1.2684292
