ID,predicted_price
PU-576,1.2114921
PU-577,1.0192443
PU-578,1.1451504
PU-579,2.2368972
PU-580,2.5845857
PU-581,1.4673792
PU-582,1.53676
PU-583,1.9812083
PU-584,2.1363256
PU-585,1.7746292
PU-586,1.4146259
PU-587,3.3970008
PU-588,2.2921035
PU-589,2.2416472
PU-590,1.1371508
PU-591,3.0016866
PU-592,1.4312663
PU-593,2.8061633
PU-594,1.4284142
PU-595,1.7626705
PU-596,2.3762524
PU-597,1.1606253
PU-598,1.0222188
PU-599,1.0111281
PU-600,3.1492822
PU-601,1.1706941
PU-602,1.999761
PU-603,1.2220547
PU-604,1.3663077
PU-605,1.431582
PU-606,2.1391382
PU-607,3.0557537
PU-608,3.1807375
PU-609,3.8557644
PU-610,2.9894266
PU-611,2.9641533
PU-612,1.9908645
PU-613,2.3769035
PU-614,1.3612041
PU-615,2.3686485
PU-616,1.7546384
PU-617,1.4105455
PU-618,1.7312021
PU-619,1.173142
PU-620,1.5040834
PU-621,1.1758444
PU-622,1.3526657
PU-623,2.732469
PU-624,1.2909976
PU-625,1.4706751
PU-626,8.414543
PU-627,1.8780124
PU-628,1.5007942
PU-629,2.0535476
PU-630,2.1106472
PU-631,2.9595232
PU-632,0.77549237
PU-633,0.86987054
PU-634,0.8508512
PU-635,1.8957623
PU-636,1.4934967
PU-637,0.9922917
PU-638,1.967999
PU-639,3.6555994
PU-640,1.4241456
PU-641,2.3341963
PU-642,4.0526485
PU-643,2.7987237
PU-644,1.1824906
PU-645,3.0404854
PU-646,1.0169601
PU-647,1.350837
PU-648,1.4868778
PU-649,2.4579144
PU-650,2.5499735
PU-651,2.4090443
PU-652,1.8649192
PU-653,1.617137
PU-654,2.4455464
PU-655,1.4040781
PU-656,2.2222447
PU-657,1.5353782
PU-658,1.6858656
PU-659,1.9304996
PU-660,1.8493744
PU-661,3.1061504
PU-662,2.1266303
PU-663,0.89359885
PU-664,1.361414
PU-665,2.639719
PU-666,1.7221179
PU-667,1.4555211
PU-668,1.1490101
PU-669,1.0994709
PU-670,1.615019
PU-671,2.0520976
PU-672,2.0488088
PU-673,1.4021301
PU-674,3.070293
PU-675,1.4131737
PU-676,1.8480443
PU-677,2.3641098
PU-678,2.2327538
PU-679,2.0800834
PU-680,2.0995758
PU-681,2.5976896
PU-682,1.6163776
PU-683,1.4222851
PU-684,4.7371397
PU-685,2.232705
PU-686,1.4593201
PU-687,2.5369997
PU-688,1.5885735
PU-689,2.2146637
PU-690,2.9562714
PU-691,2.6774712
PU-692,1.5195389
PU-693,1.5427417
PU-694,1.7289034
PU-695,2.7298038
PU-696,2.4555206
PU-697,0.7978847
PU-698,2.0107865
PU-699,2.414327
PU-700,4.378313
PU-701,0.81300455
PU-702,3.8291042
PU-703,1.5728606
PU-704,1.7878383
PU-705,1.8712835
PU-706,1.8691406
PU-707,1.8977
PU-708,1.5950794
PU-709,1.4434359
PU-710,2.663439
PU-711,1.6499512
PU-712,0.86108077
PU-713,1.8702472
PU-714,1.4271436
PU-715,1.7323279
PU-716,1.1373743
PU-717,2.7301292
PU-718,1.817665
PU-719,1.0068836
PU-720,3.685217
PU-721,2.991239
PU-722,2.3438582
PU-723,1.5645628
PU-724,1.9322126
PU-725,1.7702339
PU-726,6.0794673
PU-727,1.2071576
PU-728,1.6064961
PU-729,1.869898
PU-730,1.1048455
PU-731,1.8042929
PU-732,0.9578836
PU-733,2.79596
PU-734,2.4716854
PU-735,2.413702
PU-736,2.5417812
PU-737,1.446822
PU-738,1.2050445
PU-739,2.2746665
PU-740,1.7442968
PU-741,2.9438124
PU-742,2.6827278
PU-743,0.94146687
PU-744,2.9672296
PU-745,1.5047632
PU-746,2.5831666
PU-747,1.08527
PU-748,2.3868923
PU-749,0.94926506
PU-750,1.0595876
PU-751,2.4348426
PU-752,3.6584573
PU-753,1.9964293
PU-754,1.9514911
PU-755,1.4480116
PU-756,1.2794697
PU-757,0.94840974
PU-758,4.3091197
PU-759,1.2831717
PU-760,2.4605348
PU-761,1.054267
PU-762,0.77521926
PU-763,0.93353426
PU-764,1.987011
PU-765,2.1919744
PU-766,1.5716068
PU-767,1.077642
PU-768,1.3953675
PU-769,1.0272032
PU-770,2.2006092
PU-771,1.1821105
PU-772,2.6349552
PU-773,3.6622376
PU-774,1.9027319
PU-775,1.8117964
PU-776,1.1587849
PU-777,1.023222
PU-778,0.90446985
PU-779,2.7812333
PU-780,2.3361306
PU-781,1.16784
PU-782,2.994396
PU-783,1.2537204
PU-784,1.5476446
PU-785,1.2610974
PU-786,1.5352015
PU-787,1.1573949
PU-788,2.35471
PU-789,0.94608766
PU-790,1.4891611
PU-791,3.5995536
PU-792,1.8649292
PU-793,1.7781793
PU-794,2.4381607
PU-795,1.561718
PU-796,1.6207256
PU-797,1.4635452
PU-798,1.1012686
PU-799,1.5845022
PU-800,2.4561207
PU-801,1.7670679
PU-802,3.0569437
PU-803,2.0806208
PU-804,1.0631382
PU-805,1.7461913
PU-806,1.1645206
PU-807,1.3909063
PU-808,0.9256345
PU-809,1.7048739
PU-810,0.7858374
PU-811,0.977272
PU-812,1.4068024
PU-813,3.9345756
PU-814,1.549516
PU-815,1.267308
PU-816,2.7682471
PU-817,1.6153744
PU-818,3.5693338
PU-819,1.3168226
PU-820,1.0647871
PU-821,1.2429122
PU-822,2.695282
PU-823,5.7005553
PU-824,1.8583184
PU-825,1.8568919
PU-826,0.98251224
PU-827,0.9851825
PU-828,2.7046955
PU-829,1.2886956
PU-830,1.4152825
PU-831,1.3265469
PU-832,1.690945
PU-833,1.3273427
PU-834,1.4349239
PU-835,1.9254894
PU-836,3.1626365
PU-837,1.5528512
PU-838,2.0743308
PU-839,2.4890056
PU-840,2.0490558
PU-841,4.5956674
PU-842,2.5781727
PU-843,1.896949
PU-844,4.2502694
PU-845,2.7338624
PU-846,1.3609465
PU-847,1.0853988
PU-848,1.3764334
PU-849,0.8077582
PU-850,1.1587176
PU-851,2.1412177
PU-852,2.1195517
PU-853,3.5915709
PU-854,2.1307216
PU-855,1.3778048
PU-856,1.1798311
PU-857,4.2109485
PU-858,0.9922324
PU-859,1.4313534
PU-860,1.4932046
PU-861,3.4772272
PU-862,2.2157733
PU-863,0.9535986
PU-864,1.2423556
PU-865,1.0654973
PU-866,2.3361292
PU-867,0.98786205
PU-868,1.6883786
PU-869,1.5950891
PU-870,6.644508
PU-871,3.0469408
PU-872,0.9738529
PU-873,1.8040056
PU-874,2.1629467
PU-875,3.6677928
PU-876,2.2021937
PU-877,1.8535168
PU-878,1.7330265
PU-879,1.1088777
PU-880,1.8454169
PU-881,1.2414614
PU-882,2.793912
PU-883,2.8362706
PU-884,1.9319259
PU-885,3.2764008
PU-886,1.1417832
PU-887,2.0190024
PU-888,2.002105
PU-889,0.93108577
PU-890,1.3161014
PU-891,1.596787
PU-892,3.3203435
PU-893,1.1050912
PU-894,3.0646186
PU-895,1.6117218
PU-896,2.8392587
PU-897,1.5699955
PU-898,1.2181199
PU-899,1.8924805
PU-900,1.2300361
PU-901,1.8136472
PU-902,3.1540003
PU-903,0.9853624
PU-904,2.0149
PU-905,2.314894
PU-906,1.6002699
PU-907,1.3039714
PU-908,3.763607
PU-909,1.3943591
PU-910,1.3546655
PU-911,1.3698932
PU-912,2.7662182
PU-913,1.5793172
PU-914,1.5122008
PU-915,1.8228847
PU-916,2.8451416
PU-917,1.0504127
PU-918,0.84426516
PU-919,1.5053729
PU-920,1.9910359
PU-921,1.4217564
PU-922,1.6007903
PU-923,1.060506
PU-924,1.6795651
PU-925,1.9706781
PU-926,3.5418558
PU-927,1.2115663
PU-928,4.685064
PU-929,3.5734472
PU-930,1.5054845
PU-931,1.988147
PU-932,1.0528239
PU-933,3.4117532
PU-934,1.4631555
PU-935,2.0588098
PU-936,1.2764794
PU-937,1.2386451
PU-938,2.3141246
PU-939,2.828644
PU-940,2.4086854
PU-941,1.8448429
PU-942,2.544749
PU-943,1.3477306
PU-944,3.2256396
PU-945,1.8219074
PU-946,2.8808556
PU-947,2.0570502
PU-948,0.9514617
PU-949,2.8726919
PU-950,1.0042802
PU-951,2.327709
PU-952,0.9228102
PU-953,1.2994208
PU-954,2.5287614
PU-955,1.5598817
PU-956,3.6110394
PU-957,1.2854869
PU-958,2.1815534
PU-959,3.7361736
PU-960,1.7279918
PU-961,2.3196201
PU-962,2.0754828
PU-963,1.4770608
PU-964,1.374687
PU-965,2.3213632
PU-966,2.0582154
PU-967,1.4875951
PU-968,1.4009936
PU-969,1.7785449
PU-970,1.3770792
PU-971,2.5703392
PU-972,2.8309348
PU-973,2.1774564
PU-974,1.5105835
PU-975,2.889464
PU-976,1.2243469
PU-977,2.490559
PU-978,3.3589973
PU-979,1.670894
PU-980,2.5287545
PU-981,3.2281597
PU-982,1.2311833
PU-983,2.3983197
PU-984,3.557076
PU-985,1.9866064
PU-986,2.1712184
PU-987,1.6604112
PU-988,3.730672
PU-989,2.5164227
PU-990,1.6746693
PU-991,2.607491
PU-992,1.2113458
PU-993,1.9092059
PU-994,1.4517088
PU-995,3.2600915
PU-996,2.373333
PU-997,1.6755581
PU-998,1.7135242
PU-999,1.566208
PU-1000,1.0633882
PU-1001,1.3460034
PU-1002,1.7883608
PU-1003,2.8879414
PU-1004,1.2066212
PU-1005,2.5464363
PU-1006,3.386468
PU-1007,1.4355992
PU-1008,1.9873539
PU-1009,1.1423402
PU-1010,1.1435107
PU-1011,1.1391928
PU-1012,2.4825482
PU-1013,1.8988283
PU-1014,1.5756886
PU-1015,1.1203653
PU-1016,2.2290707
PU-1017,1.83737
PU-1018,1.0048068
PU-1019,2.0967922
PU-1020,3.2656093
PU-1021,0.99830097
PU-1022,2.4920197
PU-1023,0.8928115
PU-1024,1.4132602
PU-1025,1.4727287
PU-1026,1.3097068
PU-1027,0.928216
PU-1028,2.3690147
PU-1029,2.4683657
PU-1030,1.5385709
PU-1031,1.3211495
PU-1032,2.7827568
PU-1033,1.4059353
PU-1034,2.2001643
PU-1035,4.5133543
PU-1036,1.7004937
PU-1037,3.156034
PU-1038,0.9333383
PU-1039,3.6041856
PU-1040,1.115116
PU-1041,1.3558078
PU-1042,1.90185
PU-1043,2.0706434
PU-1044,1.5383475
PU-1045,1.5202041
PU-1046,1.557606
PU-1047,1.1096082
PU-1048,2.5086477
PU-1049,1.1556948
PU-1050,3.7776177
PU-1051,2.0562696
PU-1052,1.3740221
PU-1053,2.3403955
PU-1054,1.9991759
PU-1055,1.8452048
PU-1056,1.6634393
PU-1057,1.3869917
PU-1058,1.8006535
PU-1059,1.6135154
PU-1060,2.0246935
PU-1061,1.3599408
PU-1062,2.66471
PU-1063,1.5931529
PU-1064,1.2109296
PU-1065,1.2889653
PU-1066,1.8920367
PU-1067,1.155932
PU-1068,1.4282472
PU-1069,2.2932193
PU-1070,1.2487941
PU-1071,1.7814265
PU-1072,1.3795023
PU-1073,1.7840459
PU-1074,2.8632631
PU-1075,1.0811439
PU-1076,2.1964784
PU-1077,1.1710566
PU-1078,2.7510233
PU-1079,1.2288058
PU-1080,1.021848
PU-1081,1.1711711
PU-1082,5.458278
PU-1083,1.3879006
PU-1084,1.0795712
PU-1085,1.8403822
PU-1086,2.0749803
PU-1087,1.1597596
PU-1088,3.0620522
PU-1089,2.0480509
PU-1090,2.1127522
PU-1091,1.7121811
PU-1092,4.12902
PU-1093,2.1895924
PU-1094,1.1240735
PU-1095,0.7747499
PU-1096,1.9517968
PU-1097,2.1276438
PU-1098,2.0458865
PU-1099,1.3733932
PU-1100,2.979446
PU-1101,2.2054696
PU-1102,1.2078786
PU-1103,0.9602294
PU-1104,1.4680388
PU-1105,1.7572818
PU-1106,2.6514685
PU-1107,1.5985186
PU-1108,2.3360083
PU-1109,1.1052904
PU-1110,1.2754929
PU-1111,3.9995642
PU-1112,1.3039106
PU-1113,2.4077973
PU-1114,1.6924872
PU-1115,2.0884993
PU-1116,1.9839082
PU-1117,1.628283
PU-1118,4.0778623
PU-1119,0.9716792
PU-1120,2.991467
PU-1121,1.152767
PU-1122,2.0865943
PU-1123,1.0578811
PU-1124,1.7693944
PU-1125,1.2716419
PU-1126,1.5605731
PU-1127,3.826593
PU-1128,2.5784912
PU-1129,1.6659011
PU-1130,1.2665207
PU-1131,1.2113619
PU-1132,1.8442074
PU-1133,1.8019273
PU-1134,0.7929048
PU-1135,1.8868287
PU-1136,1.1902578
PU-1137,2.433793
PU-1138,1.6609331
PU-1139,1.9046183
PU-1140,1.7405074
PU-1141,2.592173
PU-1142,1.7076521
PU-1143,3.294748
PU-1144,0.86163604
PU-1145,1.5401999
PU-1146,3.1364374
PU-1147,2.3686786
PU-1148,1.6015532
PU-1149,1.3988738
PU-1150,1.8504839
PU-1151,2.6724074
PU-1152,1.6926057
PU-1153,4.2118974
PU-1154,1.8111078
PU-1155,0.96742034
PU-1156,2.2641072
PU-1157,1.3944309
PU-1158,1.1984595
PU-1159,2.1331997
PU-1160,2.167869
PU-1161,2.2804456
PU-1162,1.7898614
PU-1163,2.3896012
PU-1164,2.4738402
PU-1165,2.478783
PU-1166,1.203576
PU-1167,0.96471405
PU-1168,1.1034856
PU-1169,2.141902
PU-1170,2.1556125
PU-1171,1.6023576
PU-1172,3.7355404
PU-1173,1.6687003
PU-1174,1.2430515
PU-1175,1.4566377
PU-1176,1.8430609
PU-1177,1.5976876
PU-1178,2.2964263
PU-1179,2.1127915
PU-1180,0.8965162
PU-1181,3.7008107
PU-1182,1.9056528
PU-1183,1.9951582
PU-1184,3.5511432
PU-1185,3.0193343
PU-1186,1.620063
PU-1187,1.9555333
PU-1188,2.0774374
PU-1189,1.7310644
PU-1190,1.8098991
PU-1191,1.7170315
PU-1192,1.540546
PU-1193,1.7511185
PU-1194,1.3618861
PU-1195,2.2511191
PU-1196,2.8539963
PU-1197,1.9878201
PU-1198,2.1280777
PU-1199,1.7650031
PU-1200,1.7270294
PU-1201,1.5047592
PU-1202,0.9647543
PU-1203,1.0145599
PU-1204,1.3253767
PU-1205,1.0445069
PU-1206,2.0482745
PU-1207,0.8781747
PU-1208,3.2557905
PU-1209,3.7195406
PU-1210,2.2546682
PU-1211,3.8511329
PU-1212,1.7009058
PU-1213,3.1297607
PU-1214,1.9465468
PU-1215,1.398535
PU-1216,1.9241055
PU-1217,1.6226974
PU-1218,3.0485897
PU-1219,3.1484113
PU-1220,0.9945693
PU-1221,1.1947963
PU-1222,1.1247766
PU-1223,1.1568658
PU-1224,2.8313286
PU-1225,1.8583531
PU-1226,1.5172704
PU-1227,1.7517854
PU-1228,1.4909178
PU-1229,3.3246756
PU-1230,1.1458786
PU-1231,1.403374
PU-1232,1.3233825
PU-1233,0.97918785
PU-1234,1.4787396
PU-1235,2.7474494
PU-1236,1.4354713
PU-1237,1.5543636
PU-1238,2.0975497
PU-1239,3.0048265
PU-1240,1.0650811
PU-1241,2.2534068
PU-1242,1.5009311
PU-1243,0.8006576
PU-1244,3.4380593
PU-1245,0.92395073
PU-1246,1.4982507
PU-1247,1.1188917
PU-1248,1.3198055
PU-1249,1.759231
PU-1250,2.604776
PU-1251,1.1996045
PU-1252,2.3970125
PU-1253,1.5996306
PU-1254,1.6602635
PU-1255,1.6896975
PU-1256,0.9337087
PU-1257,3.5368512
PU-1258,1.7513905
PU-1259,3.0792165
PU-1260,1.1136488
PU-1261,2.6891165
PU-1262,0.81608826
PU-1263,1.2334814
PU-1264,2.2478282
